product_id,product_rating
TSHE6KWDUJHUJ2DD,5.0
TSHE5HQFQ6FXP9GY,3.0
TSHE6KWDZ7RES3RA,5.0
TSHE5VVMYGFWVNRF,3.0
TSHE66CHHB7WYRVE,5.0
TSHE9CGGGVYT3KR8,5.0
TSHDZ6S2CJPBHZGK,3.7
TSHEBUZ7DHB8XBHV,5.0
TSHE9K9JEJBYHQQF,5.0
TSHEA7W9HFSF5J9Y,5.0
TSHE2MEYYYQBTBEY,4.0
TSHDZCZYMDX6BKQD,3.5
TSHDZCZYMDZHRBFK,1.0
TSHE6KBGSBZKED4U,4.3
TSHE7KBHSZGHUHHE,5.0
TSHE7KBM54F2ZQBF,3.7
TSHE6KWCHQSQAKK4,5.0
TSHDZ6S2QPKKYVSF,3.0
TSHEFJFZVADWKUVC,5.0
TSHE3FCUPNHUYZWY,3.0
TSHDZ6S2XWQUHWZ9,3.7
TSHDZ5ZJTQR6WBY8,5.0
TSHE3EYCXNMCM9NN,1.0
TSHE7KBMVFRKXA6N,5.0
TSHE6KBGSTNZHJHP,5.0
TSHE9CGGP6VHNMZ5,3.1
TSHDVN8WRWGY4QZN,1.0
TSHEA7W9VCKX2DSJ,5.0
TSHDTTQFSGZUTURG,3.0
TSHE2NMKT88GYMGH,4.0
TSHE6KWDSPNRHFDC,5.0
TSHE6KWDYXYAYTZM,5.0
TSHE5NYHZY8JZDDF,2.0
TSHE4YJMZHNXAG4C,3.0
TSHE6KWDZSGWYGAF,5.0
TSHE6KWDZRGJHNYA,4.5
TSHE2MESF3ATPA7G,2.0
TSHE3H9TZJNYMHUW,5.0
TSHE5VVMMGZC7Z2T,5.0
TSHDZ5ZJZGF75KGA,4.7
TSHE7FR6QVBUM7KM,2.7
TSHDZ5ZJ4Q7KGCDN,1.0
TSHE7KBH5J56JY4F,3.0
TSHE7KBH65QU5PJE,5.0
TSHEA7W92TPXC6JH,5.0
TSHDZ5ZJ3QDK8ZNB,5.0
TSHE2RX9HZRG32QQ,1.0
TSHE2MFFGPTJK4PH,2.0
TSHE6KWDZZTPGFMG,5.0
TSHE6KWDZJCPGGEZ,5.0
TSHE9KFZHUFGPHJE,1.0
TSHE93RYD5FX5MPW,3.0
SHIEY9XFGAWF3TU8,3.0
DEPEDXSYGHYWFHRT,5.0
LINEHDNYFGYZDBYN,5.0
WATEAY8W9HGKFUUQ,5.0
WATE96XZR5NRQFYX,3.5
SARE86DZPAVZZ8S5,3.0
TSHE26PJVENGBGFY,5.0
JEAEY8V9YS3DB8HH,2.9
CUTDTXFGNGUGSKXH,3.1
SNDEAN42XPSZS7MN,5.0
BBAE4FG965UCG9PG,5.0
CHDDW4RUMNAHUJCB,2.6
JEAEB3UYMT2KNGE8,4.0
CHDDWG32ZYENVXEX,4.0
CHDEYV2MYNAV6KG6,1.0
BLAE8YHUYQG5JBBF,3.0
BLAE8YHU6APGPWDC,4.0
BLAE7ZK96GZGSYVG,5.0
WATE7PYRWT8ZEY5Y,3.0
SARE3WVSRJETB4NS,4.0
WATE3FAG5KAHZZJP,3.0
WATE3FAGBMUANYJZ,1.3
WATE3FAGQZPGYYDN,2.0
WATDW8E5PGWQUFWY,3.7
WATDW8E59X6EQTJH,5.0
SHOE84EAMMT8WBW9,4.0
KTAE6NYGWKMXMX5G,5.0
WATE6KYGHHMDFFMK,5.0
BLAEY6CMPWHHNMZQ,5.0
BLAE5KYSAZ6QNEXV,3.2
ACCEYTXCGP4W36VY,4.8
ACCE26U2UDT3WUEN,1.0
ACCEYYX9Y5K8GGXZ,3.7
ACCEYYFYNFKKTZSZ,5.0
ACCE2DCZ8TAFNEAP,1.0
ACCDYHPHP4EHDHYC,5.0
SNDEBGYMXGTC7BUG,5.0
BTWDN9FZJWX4TBMZ,4.3
JEADYGM9AFTXAH7J,3.0
WATE9MXPNCGYHEK3,5.0
BTWEFZ4V9VFX8FAH,5.0
WATE9MXPDDFGKUKK,4.0
WATE8HU2ZJEJS92Z,5.0
SHTE34TJTDDGP8TH,1.0
SHTE6Q3KZ8TABHGN,3.5
SHTEYPJASSGVYW3U,5.0
ECMD9YGUDNHZCHZ5,4.0
BAGDXDN4ZHH7XTDE,2.8
BXRDZMHE4JPGHNN3,4.8
BAGDY6DXVHYBVQPN,4.2
BXREARABPBQV65R5,4.8
BAGDY6DXXV7FZHQY,2.8
BXRE798Y96MZMP97,4.5
BXRE7YHJVCUKHKF7,5.0
BXRE6GAZFBFQJZBD,1.0
CSPDSU5QKRPTGZGH,4.7
WATE5ZJZCGQUNQYF,3.8
SNDED4G9SBG4BZY7,4.0
SLBDZ4Z6PKKRGUKM,3.5
SNDE5V33PWZAGZDY,2.0
SLBEAJZT8RVCKNMG,3.0
SNDDZK5FHH85BUZN,4.5
JWSE2J29CCGMJFKH,5.0
PENDTRFZ3YW9SVVV,5.0
PENDTRFZGSCY6CBM,3.0
BBAE9JAZJP8ZHNBX,5.0
ACCEYMFJFNGPHMVW,5.0
ACCEFAG9SWHGCHJD,5.0
ACCEYGZVZRV2HXNM,3.0
ACCEBYWYDYHDZYDK,4.6
PENEAFA9SFMFMZGS,4.0
ERGE4DSXWKPRMJPY,5.0
WCKE56UCWPSXZMZS,3.7
ERGE3Q7TWPZNVTRG,4.2
WCKE84H8CZW3H9TD,3.0
ERGE44U9QGSFRFGT,4.8
TSHEA48ZVHUBNESV,4.0
TSHEA48Z73YRUPPH,1.0
ERGE3RHDKXKNF9TS,5.0
ERGE865HYZYG3ZTX,1.0
ERGE3Q7TWYWJDHYU,5.0
WCKE56UC6FHRF8TH,4.0
WCKE23K4EUMSGH4F,1.0
WCKE23K4FHXSXDFP,2.8
TSHE6VH6ZVHVGY7B,5.0
PELEY2Z4F78JSKGE,5.0
PELEFH68JH6FDERS,4.2
PELEYC9Z9FDZBDZU,3.3
PELE58U3FFP8EAAT,3.0
PELE43Z2Z3XG55WB,5.0
ACCE59YXYNSCHX6J,1.0
ACCE8JV7WA69JWEW,1.0
ACCE66FE7EG4QH7P,3.7
ACCE7HKR3QHGFYVF,4.0
ACCE7VEFCM6ZZAYB,1.0
ACCE6FZPCEEPAPGM,5.0
ACCE82YYF7BJBXZ7,5.0
PELDWNR5EZNU6H4U,4.6
BKPE65ZGHGBZQBCY,3.3
BKPE63NZAEVFJ9VB,5.0
BKPE6RDGZMNKCNFG,5.0
BKPEYN9AGHRCKEQY,2.0
BKPE63NZD2SKTWZP,2.4
TKPE2GSYFFVWFNPG,4.0
TSHEBJGPDNYN6YRS,5.0
TSHE9PUPSXWJDKMQ,5.0
PENDDM4QZXWDD8AX,5.0
WCKE23K4PDUHH5YH,5.0
LJGE9XBF7WXVQKGA,5.0
SHODZJFFAM2H9CRC,4.2
DUBEAN9SCDCVGZBZ,5.0
JWSDXHXGZGR3ZWHG,5.0
SHTE5DFYHEGXBBSS,5.0
SHTEYN8S5FHNT99G,3.7
ACBEA449ZGSRGHXF,4.0
ACBEA449GB89ADNG,4.0
ACBEA449K34MHNGG,4.0
ACBEA449ZTQWXSPV,4.0
ACBEA449EDYHB9ZA,4.0
ACBEA449ZZJEYJFG,4.0
ACBEA449YYQTABFN,4.0
ACBEAGHHSUKWYKFX,4.0
ACBEA449RSHGJ4GE,4.0
ACBEA449RNQG3NMX,4.0
ACBEA4495H4WS89A,4.0
ACBEA4494GNXG3TZ,4.0
ACBEA4496TX8ZZV4,4.0
ACBEA4498A9CBFRX,4.0
ACBEA449WHCY6BRR,4.0
ACBEA449AW9GBEUE,4.0
SHTE9XBFQDE4HPGF,5.0
SNDEYFWRUAVG9HGX,3.0
ETHEG78XAFUWG3CG,5.0
CNSECAEFNH4KHQAN,3.0
JCKEGYPKKWGZRBKN,2.0
WATDX7VGHZAP2GZG,3.7
WATDTWVV6GUFGHF3,2.0
WATDM5YRFYJHCHBU,4.0
SHODF2C2SHHEFYRG,4.1
SHODKYZ9C3HHKA3J,3.0
SHOE94J3RHN7Z6AC,3.6
SHODRWMX6YFTNG8V,3.1
SHODMFY6JGMSB3CR,4.5
SHOE7BZ8KYCYNDCG,4.0
SHODXSWWQENJWHDK,1.8
SHOE2QSWZZFSCHAJ,4.2
SNDDTY8HHGHCR4ZG,3.0
SHOE34YXWXZ9PCFF,5.0
SHOE558ZECPBYKXG,3.0
SHODX6XYJXS2YXFY,5.0
SHOE5DFVH4RX6YAF,1.0
SHOE6BEWJ3UEBDH9,5.0
SHODZYPRHHQWFTF9,5.0
SHODF2C2WGTMVQFZ,3.7
SHOE3HGTYCWDACZ7,3.0
SHOE6KRTGQKP7FWM,3.5
SHODXYYHVHYDQ5YN,4.1
SHOE24GJYF8FAPWK,5.0
SHOEE6UHZZD83ZFN,5.0
ACCDG38FUEYXRS5A,3.0
SHOE68H5VYFUXUWK,5.0
SHODZTGT6VB5YA8D,3.5
SHOE68NHF93EP4VH,1.0
ACCDQRVC3FT9QWAU,2.5
SHODHNUKYZZDYHRF,4.0
SHODZU52VKGPEEGY,5.0
SBSDUTY72YMGHEY6,5.0
SHOE632JZBF4EF2H,5.0
ACCED842W6KR595R,5.0
SHOE6BEWXGRHXZYC,1.7
SHOE558ZNZWGFGPF,5.0
SHOE2DG2VBCCY2Y5,4.5
SHOE3SZWY6USCQYN,1.0
SHODQ3FUZVFEZFKQ,5.0
SHOEFWQGHEM2FEEG,4.8
SHOEFH4VTVXDRGKG,2.5
SHODQP7ZZRGUAXNX,4.5
SHOE7U642BAVQGX6,1.0
SBSDUTY7JJXG2ZNK,5.0
SHOE7U64ZNRXCBZF,3.0
ACCDDQFZJGMXA58D,3.0
ACCDG38FQQGWYHZD,4.0
SBSDUTY7AZYZWSQS,5.0
SBSDUTY7NCF8T8TP,5.0
ACCDDQFZHKDB7YH5,5.0
ACCDNSFXZHAFM2Z4,2.5
ACCDQRVCJQ3U5DUS,2.6
SBSDUTY7VSABNSCK,4.5
PEBECZEHCCAZERYV,1.0
SBSDUTY7HTCTHD5V,5.0
ACCDZBVY3W3EJ9YF,4.0
PLWE8TQEW8KSMEQF,5.0
SBSDUTY7VBTVKMFF,5.0
SBSDUTY7XQRHXVRA,5.0
ACCDDQFZKMHHFSBG,3.7
ACCDDQFZNN6RJ7GS,1.0
SHOE8APHN5RKHCDY,5.0
USGEDX24UXPEEZEH,5.0
ACCE7W6P6NGHMGVG,5.0
BALDMEYGGYHCZFQK,4.7
SBSDUTY7FUJGFGZZ,5.0
ACCDGZDM9MQUUKER,1.0
SHOE96Z9KHM4WGAA,2.0
SHOE8KP4W9XCN3FJ,5.0
ACCDNSFXKWYDRK7Q,4.5
BALDGQB9GG7DC57H,4.0
SBSDUTY7DB4PDJJS,5.0
CWRE84EDSKFE8KF5,5.0
BALDHX8K5AFFMCGY,5.0
KRTE3SBUBNNRSK7G,3.0
BALDXVA6HJASHTDW,5.0
BALDMEYGWWRZ4DAC,5.0
TRODYXVC8MXEWWQR,5.0
BALDD3CZ38D4XFKH,5.0
USGECXHFRRHFGRG2,1.0
USGEBZZ3Y567FZKP,3.7
USGEE5ZTTUZDK6Z8,2.0
USGEE4P5BUGKHE2M,4.0
SHOEY7HYDHGCWUPF,4.5
SHOEY7HYNUXSNAT7,3.5
SHOEY7HYCTPKZXUB,4.0
SHOEY7HYSEZJQMMY,1.0
USGEDX249AJ5XFKT,5.0
USGECN4WHY7M9MZJ,5.0
USGEBHHGHGUYVCZ8,3.7
HTHEDJCGQZ2RHXVZ,5.0
USGDV9ZE7CM6PRRU,5.0
USGDWBQZ7FYD24WM,4.8
USGEDX24YE8JV76H,5.0
USGEE3YXGXN9FHUQ,5.0
USGEDX24BCNC63FE,5.0
SHOE5HYUCXZXTSFE,2.0
BALDK98MYRRTHZHJ,5.0
USGEE7ACNU4ZGY5E,2.0
USGEE5ZTJASSVBHV,2.0
USGEBZZ3SVFAFF5E,3.7
USGEAMADA8XHH2UM,3.0
BALDD3H7BUZDSQ77,4.4
USGDU93BCDCFUQEC,4.0
SHOE3MZZYSGSFNHJ,2.0
SNDE8JZA27HBHUJR,5.0
SNDE33WXXFHJUZPD,4.5
SHOEYAYFVXGSD6ES,4.5
SHOEYAYFZYJEK2TN,1.0
SHOECD8GFBPPBPVM,5.0
SNDE9G8EHTUXGSWF,3.0
KRTE5SS9GKZ6FWDG,5.0
KRTE5F842WBVE5NQ,2.2
SHODYYX9N2ZM7CYY,1.0
SHOEYB2F9VK3GAZG,3.5
SWSEBXYY8KDH842P,4.0
SWSE2QQFZFAHU6HS,3.0
SWSEC8PKPENKTGVF,5.0
SWSEYFY2E6P8HYSP,5.0
SWSE22FP6CPFS45P,4.3
SWSEYZ7FNGYKDC7Y,5.0
SWSE35BZH5UUWENW,5.0
SWSE3N3YRXWAYXKQ,4.5
SSKEGDY6TVVGYPMQ,5.0
HGLEA2G4YBK3JHZM,4.3
SHTEAEKYBHPQTNZK,5.0
SHTE7ZPZZY64JF72,5.0
SHTECFAKNASP6VVJ,5.0
SHTEF3VTKZT2FUSG,5.0
SHTECYFAZRXUGX96,1.0
SHTE2FBNHEJQSZUF,4.0
SHTDZDRP2JGKKUWT,1.0
SHTECWFBJWJ4WXRG,5.0
SHTE6RHTHFGZE6VV,4.8
SHTE6P4DSFYZGGGU,2.0
SHTE5C2HZYNMJ8SX,4.0
SHTE9UZBRZNTUQTN,4.0
SHTE6RHTYXHMZ5FR,4.8
TKPE9GRBBH8G4SHX,5.0
BBAE4DS7AJPPPZ96,5.0
SHOE58EKXSEYAYX6,2.0
BTWE3VWM9HENTJXC,4.2
BTWEYHEHZGE7JTDJ,3.5
SHODZ9AKGHEYPWGT,1.0
SHODZDFBUZVTNZUH,3.0
BTWDZHJGZHKPHDSG,3.5
BTWDZHJGSFJ4SQ8G,1.0
BBAEAXFQHHMF3EYZ,5.0
BTWEBX2SHBRWEZYW,5.0
IFPDFZMGQZCHXVR5,3.5
BTWEYHEHGEHZP4RV,1.0
BTWE7GTGSHBTEZC8,5.0
BBAE5AKCDFDZ2FWQ,3.0
BTWE2QPEY9F8ZBGX,4.0
BTWE5QUGZHGG8YZH,5.0
BTWDYMY2QQGMGSHY,5.0
SWTEB9BUZ7GPWZ4G,5.0
BBADR66XXFKCHXCM,4.0
SWTEAFYHGPFNGHUS,1.0
SWTEAFYHHBKXUBF3,5.0
BBAEAGTC3ABCHVEY,4.0
BTWE6N5SXYEJHZPB,3.0
IFPDFZMGZBEZ3KCZ,1.0
BTWECDBWTUETCFCK,5.0
BTWE3SMGGTGTSMNF,2.0
TKPEYPECGWCK5HH7,4.0
BBAEANYZ3FGWQY2Z,5.0
BBAEBY58VYWPEMWG,5.0
BBAEAG4DN8TYH7EH,3.0
BBAE8QEFYAQFSPHP,5.0
SWTEYZ7YWYG77NPD,4.0
SWTDZCHNEZAGKVHZ,3.5
SWTEYZ7YNGBQATFY,4.0
BTWEYFA942QUCJ6Q,3.5
BTWE8FGZNHZTFPMT,3.0
BTWE5QUG296M8Q39,5.0
BBAEA8FD33BZXTEZ,5.0
BBAEAG4DMUBBYUKA,1.0
BTWEYC5VMGHUZBDV,3.0
JWSDYTMZKQ5TBSQY,1.0
SWTEDAU6RPWWYMJP,5.0
PTSDZUERRKENB2FV,3.0
BTWDYH2TV374GBWR,5.0
BTWE6HD25KATEMZQ,4.0
BTWE6HD2UQA5HBHY,3.0
SGLEJUPQYCPT7QGU,5.0
SHOEBYXXZQYHGJJY,3.2
LJGEGJJ3A3YPGNMP,5.0
JEAEGWZZZZHV77CU,5.0
SHOE9SEPYF85JXNQ,3.4
SHOEGWVEARZFYHUZ,5.0
SHOEAJHWWBJBB8DH,4.0
GUADCG9TAWKF49RZ,5.0
SHOECYRFRZW9KDY2,3.0
BXREFP5MUQBJU2DE,5.0
SHOE8YNTDQGYYSHR,4.6
SHOE83BTZFSTW9FD,4.0
PWBEHD23J2HXNMBT,5.0
BRAEGZYDHFHZ6WRN,4.3
BRAEGZY9JWRP7SZT,4.4
PWBEH239K4WVXXMM,5.0
SHOEGDT7PZMGHKQF,5.0
PWBEH24XHG2YBYED,5.0
ACCEF8CZKFEXZKFM,2.0
STFDTGQZGEVP2HAM,3.3
LSKE26U5F87S8GWH,3.5
BLADZ9CWEWMBEQZN,4.0
BKPE687F7GK6AYU2,4.4
HOFE4P3YD2BFJYYT,5.0
RCTEE9GGHDFFWEF9,5.0
SHVDNAZR4CJHKTQK,2.5
LSKEDKXZBSVQ883C,4.5
BKPEYQHBGRH6KYMH,2.0
SHVEYGZUH6MAGSPS,2.5
BLAED8FWSFTEZARZ,4.7
BLBE7FGJKZHQYNJF,5.0
SNDDVP9CYXHTZ7XC,5.0
BLAEFNYCRGTHXXEX,5.0
RCTE5BZ4HTGYDQZC,1.0
BKPE4GF4HMYZRQAM,1.0
SHVE5KZ9AYH4YSJ5,4.4
BKPE25GC2ZFVGGNU,3.0
LSKE36A69ZNY64DG,3.0
BKPEB2PFJPENHHJK,4.9
SHVE9VHFFYAY8HBT,1.0
BLBDYGA8SAAWHNVH,4.2
BKPE9R5CWH6CNCWM,5.0
HOFE4P3YVFHFFMGS,5.0
SNDDVN24AHEAYBYM,2.0
RCTE3BSA9AQGCZXX,5.0
BLAEFNYCWVERCSRX,5.0
TSHE3HJWSZ2AZGPR,4.0
SHTDUA8D3GGBMNTJ,4.0
SKIEAP5UYKWH9VZP,1.0
BKPE536FHSNYE85F,5.0
BKPEBAUXZVMGHBUG,3.6
BKPDXV8HNGJJRBWC,3.2
BLAEFHQ3DNE82GHZ,5.0
DGBDFGE4UJQDEZSJ,5.0
BDSEGWT4FQHRSENN,5.0
BDSEGWT4WMZANBMH,5.0
BDSEGWT5Q2TNUKHX,5.0
BDSEGWT58RQP4DXV,5.0
SHTEJP22GH6GHTKR,5.0
FDMEEHE6PWNXWYMK,5.0
GRTE8KFBQ8RGDNT7,1.5
VESEGRBBR2ZGYCQW,2.3
VESEGRBARYJUSGJG,3.0
WTBDPEWSAHZZSHB3,4.0
ETHEJ6F5BGTXT4RK,5.0
UMBEGFF6VMYKCFVZ,5.0
TRODZNTFF9EXWB5S,3.2
PPSEFPYTHEZGXHUS,4.0
SHODTSJPKFRPAZKH,1.3
SHVEFNYPDZDWQCZW,3.6
SLIEEXZYYFHXTCZA,5.0
JEAEC87ZBHGBMVZC,5.0
BZREHJ6Z8WJQHFPX,5.0
LINEHAGVMJ7QUUFJ,4.0
ACCEGKDGVZWHYV5H,5.0
BLREDZCAQN5FRGTF,3.2
RAMEGFGCHMH8AN8W,4.2
LPBEFHWZMT3GMH4U,5.0
EKTDG5C5QSADZZ8J,3.6
DREDT9RCUGEJ6BQU,3.6
DREE9ZKYZJHBS45P,5.0
DREECCMNGJUWZDVF,5.0
DREDV8HG7Z8BFFXZ,4.0
DREECCMNZSVNVHHK,5.0
DREE7UE3SH2GGG2F,5.0
DREE58QRW5T5T8MK,3.0
DREDV8HGDHM8D6PU,4.3
DREDZZTUSAHPHGUS,4.0
DREDVC24VGNSAKFZ,3.7
DREECCMNACW7K73W,5.0
DREE5TGRJWKBAURG,5.0
DREE8AQXPWYHDYGR,5.0
DREE88KNZCHEBWSM,1.0
DREDUDJKYY8PFJJZ,5.0
DREE8JUHY9YPVBFG,2.8
DREE6D3EAYAHMAPE,4.2
DREE6D3EXMS7DAZH,3.7
DREDZZVYZB4V9DGN,4.0
DREEAXE3VAX3GY9Y,3.0
DREECCMNWCGEMQYP,5.0
DREDZHYUNBFXRK3H,4.0
DREE9EHEWXZYSCDU,5.0
DREE3HGEK7VH4ZWP,1.0
DREEAXE3W4GCYENW,5.0
DREECCMNMNBWJUMX,5.0
DREE6VTRBEX44KBP,1.0
DREEBSFYMUHT9NJX,5.0
DREE4BHHQKZSNPNG,4.0
DREECACWVFWUG5P2,5.0
DREE9QY9NFZ2J7RD,4.0
DREDXXNFYCD2VEXN,1.0
DREE8AHXBEQN43BA,4.5
DREE2ZMUBG4D4JZS,5.0
DREE5M4Z4YKVRTGR,5.0
DREE6YZZQEQDK525,1.0
DREDSUZWUZMYFJMF,4.2
DREE87ESGZM4KEJF,1.0
DREE88KMCGFCEHJR,2.0
DREDVGBGWKSAAVVG,5.0
DREE7UCDU7JASMGR,3.4
DREE8UGV4TPYFQH6,1.0
DREEABATS5YMYF5A,5.0
DREE2RUNXZFKGGFZ,5.0
DREE4ZYTZ3KX9PUH,3.0
STIE88KNANBFKHYM,4.0
SNDEY6HQYPH8BYJ2,1.0
SNDDY9P9WFPBVWTF,2.7
SNDEY6HQWYYVMQUG,4.5
SNDDYZ4XV6SZWZZY,2.0
SNDEY6HQXF68TNK7,2.0
SNDEYTSCGHWWHG89,1.0
SHODYZ6SYRMHDYPB,4.0
SNDEY8UH5TZ2AJCK,2.0
STIE2ZEPACRQJKH7,4.0
SNDDX969ZZJJKSHB,5.0
